"dia";"hora";"sanpedro/002/humidity";"sanpedro/002/temperature"
"2013-04-17";"05:06:00";86;8.3
"2013-04-17";"05:04:56";91.9;9.2
"2013-04-17";"05:04:34";86;8.4
"2013-04-17";"05:03:51";94.2;9.6
"2013-04-17";"05:03:19";91.9;9.3
"2013-04-17";"05:02:31";91.9;9.4
"2013-04-17";"05:02:04";91.9;9.5
"2013-04-17";"05:01:27";94.2;9.7
"2013-04-17";"04:44:14";91.9;9.5
"2013-04-17";"04:43:15";94.2;9.8
"2013-04-17";"04:42:48";86;8.6
"2013-04-17";"04:42:42";86;8.5
"2013-04-17";"04:42:37";85.9;8.6
"2013-04-17";"04:42:26";85.9;8.5
"2013-04-17";"04:42:21";85.9;8.6
"2013-04-17";"04:42:15";85.9;8.5
"2013-04-17";"04:42:05";85.9;8.6
"2013-04-17";"04:40:50";91.9;9.6
"2013-04-17";"04:34:14";91.9;9.4
"2013-04-17";"04:31:55";94.2;9.6
"2013-04-17";"04:31:18";85.9;8.3
"2013-04-17";"04:31:07";85.9;8.2
"2013-04-17";"04:31:02";85.9;8.3
"2013-04-17";"04:30:56";85.9;8.2
"2013-04-17";"04:30:45";85.9;8.3
"2013-04-17";"04:19:15";91.9;9.3
"2013-04-17";"04:18:10";94.2;9.5
"2013-04-17";"04:17:32";85.9;8.2
"2013-04-17";"04:14:09";91.9;9.3
"2013-04-17";"04:13:11";91.9;9.2
"2013-04-17";"04:13:05";94.2;9.5
"2013-04-17";"04:12:28";85.9;8.2
"2013-04-17";"04:10:52";94.2;9.6
"2013-04-17";"04:09:53";91.9;9.3
"2013-04-17";"04:09:47";85.9;8.3
"2013-04-17";"04:09:36";85.9;8.4
"2013-04-17";"04:09:31";85.9;8.3
"2013-04-17";"04:09:25";85.9;8.4
"2013-04-17";"04:09:15";85.9;8.3
"2013-04-17";"04:09:09";85.9;8.4
"2013-04-17";"04:08:58";85.9;8.3
"2013-04-17";"04:08:53";85.9;8.4
"2013-04-17";"04:08:47";85.9;8.3
"2013-04-17";"04:08:37";85.9;8.4
"2013-04-17";"04:08:31";85.9;8.3
"2013-04-17";"04:08:21";85.9;8.4
"2013-04-17";"04:08:15";85.9;8.3
"2013-04-17";"04:08:04";85.9;8.4
"2013-04-17";"04:07:59";85.9;8.3
"2013-04-17";"04:05:51";94.2;9.6
"2013-04-17";"03:58:48";91.9;9.4
"2013-04-17";"03:58:15";85.9;8.3
"2013-04-17";"03:56:39";86;8.3
"2013-04-17";"03:56:23";94.2;9.7
"2013-04-17";"03:29:43";86;8.9
"2013-04-17";"03:27:40";94.2;10
"2013-04-17";"03:27:14";94.2;10.1
"2013-04-17";"03:27:08";91.9;9.7
"2013-04-17";"03:19:55";91.9;9.5
"2013-04-17";"03:19:07";94.2;9.8
"2013-04-17";"03:18:29";86;8.8
"2013-04-17";"03:18:24";86;8.7
"2013-04-17";"03:18:18";86;8.8
"2013-04-17";"03:17:52";91.9;9.4
"2013-04-17";"03:15:54";86;8.7
"2013-04-17";"03:15:32";91.9;9.3
"2013-04-17";"02:54:41";92;9.9
"2013-04-17";"02:53:48";86;9
"2013-04-17";"02:53:10";94.2;10.1
"2013-04-17";"02:50:51";86;8.9
"2013-04-17";"02:50:25";92;10
"2013-04-17";"02:44:00";92;10.1
"2013-04-17";"02:42:50";94.2;10.1
"2013-04-17";"02:42:18";86;9
"2013-04-17";"02:41:19";94.2;10.2
"2013-04-17";"02:40:21";92;10
"2013-04-17";"02:40:10";92;9.9
"2013-04-17";"02:19:28";91.9;9.3
"2013-04-17";"02:18:29";85.9;7.9
"2013-04-17";"02:18:23";85.9;7.9
"2013-04-17";"02:17:41";91.9;9.4
"2013-04-17";"02:16:36";91.9;9.5
"2013-04-17";"02:15:48";94.2;9.4
"2013-04-17";"02:14:23";91.9;9.4
"2013-04-17";"02:13:19";85.9;7.8
"2013-04-17";"02:12:09";91.9;9.3
"2013-04-17";"02:10:44";94.2;9.4
"2013-04-17";"01:19:05";92;10.2
