"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-04-21 05:59:35";"2013-04-21 12:08:34";;;;;;;;;;;;
"2013-04-21 12:08:34";"2013-04-21 18:17:34";;;;;;;;;;;;
"2013-04-21 18:17:34";"2013-04-22 00:26:34";;;;;;;;;;;;
"2013-04-22 00:26:34";"2013-04-22 06:35:34";;;;;;;;;;;;
"2013-04-22 06:35:34";"2013-04-22 12:44:34";81.47117;5.57738;67;95;21.98284;2.44525;18.4;26.1;19.54487;1.74225;17;22.7
"2013-04-22 12:44:34";"2013-04-22 18:53:34";91.65341;4.77199;82;104;18.5625;1.77667;13.3;21.5;17.5947;1.27999;13.5;19.6
"2013-04-22 18:53:34";"2013-04-23 01:02:34";101.38222;1.05647;100;105;11.33289;0.78065;10.4;13.4;11.50489;0.84397;10.5;13.5
"2013-04-23 01:02:34";"2013-04-23 07:11:34";98.61024;2.37143;92;102;11.28386;0.93199;9.9;13.9;11.1689;0.73588;10;13.1
"2013-04-23 07:11:34";"2013-04-23 13:20:33";77.72208;9.10111;62;102;20.66892;2.60762;14;25.4;17.76064;2.10127;13.1;21.8
"2013-04-23 13:20:33";"2013-04-23 19:29:33";70.68619;10.42817;59;95;19.68347;2.6211;13;22.1;15.81182;1.1584;12.2;17.5
