"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2013-04-19 06:18:44";"2013-04-20 14:27:56";91.03368;3.41849;86.3;94.9;12.64826;1.12888;10.5;15.3
"2013-04-20 14:27:56";"2013-04-21 22:37:09";;;;;;;;
"2013-04-21 22:37:09";"2013-04-23 06:46:21";84.19517;8.28092;69;94.9;13.93823;3.42576;9.4;20.7
"2013-04-23 06:46:21";"2013-04-24 14:55:33";83.06301;5.79298;68.7;94.8;13.54543;1.2326;8.8;17.8
"2013-04-24 14:55:33";"2013-04-25 23:04:46";;;;;;;;
"2013-04-25 23:04:46";"2013-04-27 07:13:58";82.23103;12.03835;47.8;95;13.50376;5.27028;5.4;26
"2013-04-27 07:13:58";"2013-04-28 15:23:10";86.03636;8.53247;62.5;95;13.55257;2.52136;9.7;20.3
"2013-04-28 15:23:10";"2013-04-29 23:32:23";84.74856;10.11103;51.5;94.8;14.55547;3.18738;9.5;25.8
"2013-04-29 23:32:23";"2013-05-01 07:41:35";90.686;3.48402;86.4;94.6;11.752;0.57384;10.7;12.9
"2013-05-01 07:41:35";"2013-05-02 15:50:47";78.9281;6.57818;69.1;94.9;16.9181;1.375;13.6;19.6
"2013-05-02 15:50:47";"2013-05-04 00:00:00";86.53437;8.50125;63.3;94.9;13.66011;2.48222;10.3;21.5
