"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-08 14:53:22";"2013-02-08 17:59:22";;;;;;;;;;;;
"2013-02-08 17:59:22";"2013-02-08 21:05:22";;;;;;;;;;;;
"2013-02-08 21:05:22";"2013-02-09 00:11:22";;;;;;;;;;;;
"2013-02-09 00:11:22";"2013-02-09 03:17:22";;;;;;;;;;;;
"2013-02-09 03:17:22";"2013-02-09 06:23:22";;;;;;;;;;;;
"2013-02-09 06:23:22";"2013-02-09 09:29:21";;;;;;;;;;;;
"2013-02-09 09:29:21";"2013-02-09 12:35:21";;;;;;;;;;;;
"2013-02-09 12:35:21";"2013-02-09 15:41:21";;;;;;;;;;;;
"2013-02-09 15:41:21";"2013-02-09 18:47:21";;;;;;;;;;;;
"2013-02-09 18:47:21";"2013-02-09 21:53:21";;;;;;;;;;;;
"2013-02-09 21:53:21";"2013-02-10 00:59:21";;;;;;;;;;;;
"2013-02-10 00:59:21";"2013-02-10 04:05:21";;;;;;;;;;;;
"2013-02-10 04:05:21";"2013-02-10 07:11:21";;;;;;;;;;;;
"2013-02-10 07:11:21";"2013-02-10 10:17:20";;;;;;;;;;;;
"2013-02-10 10:17:20";"2013-02-10 13:23:20";;;;;;;;;;;;
"2013-02-10 13:23:20";"2013-02-10 16:29:20";;;;;;;;;;;;
"2013-02-10 16:29:20";"2013-02-10 19:35:20";;;;;;;;;;;;
"2013-02-10 19:35:20";"2013-02-10 22:41:20";;;;;;;;;;;;
"2013-02-10 22:41:20";"2013-02-11 01:47:20";;;;;;;;;;;;
"2013-02-11 01:47:20";"2013-02-11 04:53:20";;;;;;;;;;;;
"2013-02-11 04:53:20";"2013-02-11 07:59:20";;;;;;;;;;;;
"2013-02-11 07:59:20";"2013-02-11 11:05:19";;;;;;;;;;;;
"2013-02-11 11:05:19";"2013-02-11 14:11:19";;;;;;;;;;;;
"2013-02-11 14:11:19";"2013-02-11 17:17:19";;;;;;;;;;;;
"2013-02-11 17:17:19";"2013-02-11 20:23:19";;;;;;;;;;;;
"2013-02-11 20:23:19";"2013-02-11 23:29:19";;;;;;;;;;;;
"2013-02-11 23:29:19";"2013-02-12 02:35:19";;;;;;;;;;;;
"2013-02-12 02:35:19";"2013-02-12 05:41:19";;;;;;;;;;;;
"2013-02-12 05:41:19";"2013-02-12 08:47:19";;;;;;;;;;;;
"2013-02-12 08:47:19";"2013-02-12 11:53:18";;;;;;;;;;;;
"2013-02-12 11:53:18";"2013-02-12 14:59:18";;;;;;;;;;;;
"2013-02-12 14:59:18";"2013-02-12 18:05:18";;;;;;;;;;;;
"2013-02-12 18:05:18";"2013-02-12 21:11:18";;;;;;;;;;;;
"2013-02-12 21:11:18";"2013-02-13 00:17:18";;;;;;;;;;;;
"2013-02-13 00:17:18";"2013-02-13 03:23:18";;;;;;;;;;;;
"2013-02-13 03:23:18";"2013-02-13 06:29:18";;;;;;;;;;;;
"2013-02-13 06:29:18";"2013-02-13 09:35:18";;;;;;;;;;;;
"2013-02-13 09:35:18";"2013-02-13 12:41:17";;;;;;;;;;;;
