"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-05-06 00:00:00";"2013-05-07 00:00:00";77.0946;13.46694;49.4;95;16.50957;4.09558;8.9;27.2
"2013-05-07 00:00:00";"2013-05-08 00:00:00";84.16812;9.91943;58.9;95;14.65229;3.71018;6.9;22.2
"2013-05-08 00:00:00";"2013-05-09 00:00:00";72.01995;13.33449;36.6;94.8;16.85284;3.43241;8.2;27.1
"2013-05-09 00:00:00";"2013-05-10 00:00:00";77.85249;11.22151;53.5;94.9;16.22571;2.769;9.1;21.5
"2013-05-10 00:00:00";"2013-05-11 00:00:00";75.15548;14.50714;47.7;95.1;17.32413;3.95035;9.1;27.2
"2013-05-11 00:00:00";"2013-05-12 00:00:00";74.73801;14.1393;41.5;94.8;17.64692;4.25035;7.8;28.6
"2013-05-12 00:00:00";"2013-05-13 00:00:00";78.30711;13.74365;47.9;94.8;15.82548;4.64368;7.3;28.9
"2013-05-13 00:00:00";"2013-05-14 00:00:00";74.22486;13.92135;40.8;95;17.0705;4.19437;7.6;28.1
"2013-05-14 00:00:00";"2013-05-15 00:00:00";80.8187;8.67537;58;95.1;15.78571;2.59689;8.6;22.3
"2013-05-15 00:00:00";"2013-05-16 00:00:00";83.16069;7.06306;66.3;95;16.05924;2.3587;8.4;21.1
"2013-05-16 00:00:00";"2013-05-17 00:00:00";76.52431;12.95628;53.5;95.1;16.96474;3.32456;10.4;24.3
"2013-05-17 00:00:00";"2013-05-18 00:00:00";80.25777;12.30017;45.9;95.1;16.51957;3.36104;9.8;30
"2013-05-18 00:00:00";"2013-05-19 00:00:00";76.86728;11.64634;45.1;95.1;16.66605;3.37491;8.3;26.5
"2013-05-19 00:00:00";"2013-05-20 00:00:00";80.26811;10.64448;44.8;95.2;16.84316;3.30335;8.5;28.6
"2013-05-20 00:00:00";"2013-05-21 00:00:00";;;;;;;;
"2013-05-21 00:00:00";"2013-05-22 00:00:00";79.51108;11.56379;51.3;94.8;17.41069;3.02675;11.2;26.6
"2013-05-22 00:00:00";"2013-05-23 00:00:00";78.4979;10.88469;54.7;94.8;17.07171;3.09294;11.7;25.6
"2013-05-23 00:00:00";"2013-05-24 00:00:00";81.60019;11.0913;43.5;94.8;16.14456;3.44303;9.2;29.4
"2013-05-24 00:00:00";"2013-05-25 00:00:00";85.69893;9.16385;64.5;95.1;14.83051;3.22742;8.1;21.7
"2013-05-25 00:00:00";"2013-05-26 00:00:00";73.92055;14.73357;42.4;94.9;17.27784;4.77503;7.2;27.9
"2013-05-26 00:00:00";"2013-05-27 00:00:00";77.88374;11.54327;55.3;95.1;15.56692;3.57638;8.2;22.3
"2013-05-27 00:00:00";"2013-05-28 00:00:00";75.53199;15.04715;47.5;95.1;16.37246;3.99773;6.2;25
"2013-05-28 00:00:00";"2013-05-29 00:00:00";80.68799;11.1963;50.6;95.3;14.82863;3.53025;7.3;25.2
"2013-05-29 00:00:00";"2013-05-30 00:00:00";76.85753;15.52135;42.2;94.8;15.89209;5.31666;5.9;28.7
"2013-05-30 00:00:00";"2013-05-31 00:00:00";65.32302;12.14366;36.2;94.5;19.22585;3.37906;6.1;27.7
"2013-05-31 00:00:00";"2013-06-01 00:00:00";71.86498;12.12274;43.5;92.7;17.20604;3.26397;7.6;31
"2013-06-01 00:00:00";"2013-06-02 00:00:00";62.22637;13.15982;40.3;92.7;19.36054;4.12573;5.4;29.1
"2013-06-02 00:00:00";"2013-06-03 00:00:00";60.32529;11.44296;39;92.7;19.7433;3.57615;6.7;30.4
"2013-06-03 00:00:00";"2013-06-04 00:00:00";;;;;;;;
"2013-06-04 00:00:00";"2013-06-05 00:00:00";;;;;;;;
"2013-06-05 00:00:00";"2013-06-06 00:00:00";;;;;;;;
"2013-06-06 00:00:00";"2013-06-07 00:00:00";72.88017;17.63163;42.9;95;16.86945;3.47115;8;27.4
"2013-06-07 00:00:00";"2013-06-08 00:00:00";79.93;10.5364;50.6;94.6;15.60982;3.2238;7.6;24.2
"2013-06-08 00:00:00";"2013-06-09 00:00:00";70.77384;18.90916;33;94.7;15.84507;5.04216;6.7;27
"2013-06-09 00:00:00";"2013-06-10 00:00:00";89.1;3.28573;86.1;94.3;9.35333;0.5875;8.5;10.1
"2013-06-10 00:00:00";"2013-06-11 00:00:00";;;;;;;;
"2013-06-11 00:00:00";"2013-06-12 00:00:00";;;;;;;;
"2013-06-12 00:00:00";"2013-06-13 00:00:00";82.47711;10.61143;53.3;94.9;15.84355;3.10153;8.6;23.7
